9类,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,0,1,2,3,4,5,6,7,8,9,,,,,,,,,,
0,1560,232,191,104,153,164,112,251,256,307,,,,,,,,,,
1,983,305,235,208,348,375,197,365,245,272,,,,,,,,,,
2,763,262,282,267,375,509,252,409,216,236,,,,,,,,,,
3,607,272,252,268,473,606,273,430,199,199,,,,,,,,,,
4,552,246,247,299,476,613,294,421,202,239,,,,,,,,,,
5,469,249,247,292,492,662,319,434,206,229,,,,,,,,,,
6,486,239,232,281,505,610,281,432,260,252,,,,,,,,,,
7,593,224,276,265,430,537,232,465,242,284,,,,,,,,,,
8,704,301,248,235,314,446,211,425,298,365,,,,,,,,,,
9,996,313,272,213,301,298,155,278,254,374,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,accuracy,9类precision,9类recall,0类precision,0类recall,,,,,,,,,,,,,,
,更新前xgboost,0.149208887,0.151724138,0.163771712,0.211696472,0.482378855,,,,,,,,,,,,,,
,更新后xgboost,0.140709918,0.135654697,0.108280255,0.202255932,0.468468468,,,,,,,,,,,,,,
